Trial 1 temp(K),Trial 1 thickness(um),Trial 2 temp(K),Trial 2 thickness(um),Trial 3 temp(K),Trial 3 thickness(um),Trial 4 temp(K),Trial 4 thickness(um),Trial 5 temp(K),Trial 5 thickness(um)
27.81653792076873,0.02717593703852202,27.81089399543338,0.027733276879409553,27.81733885742196,0.028919242528197105,27.807310041798964,0.029004001823920753,27.8109702557174,0.029411594558005003
27.72822077189233,0.027234361655776782,27.724307469446988,0.027785432720143215,27.72985467342666,0.028943708626063235,27.71974910367178,0.029050861964647706,27.72252200422969,0.029490030279557787
27.63996917437556,0.027318816568571356,27.63591916463428,0.027862613297511312,27.64182408532796,0.02899397822259107,27.63255099793736,0.029078343861544072,27.634443166836853,0.029550896562177516
27.55212396087058,0.027371699044237124,27.548051413313548,0.027955833760596974,27.55302906779485,0.02911193594780865,27.544658165584902,0.029144359460298874,27.545600685015845,0.029621175880497765
27.46441973312024,0.02738299840395181,27.459385809389023,0.028008770586563782,27.463968889660627,0.02917165474291909,27.456493673321464,0.029197151958058973,27.45743263920533,0.029608776437047086
27.37696935099889,0.02744839056828156,27.371243298906723,0.02800144120279044,27.376782202823627,0.02915609516548075,27.36802535290484,0.02927826486448822,27.36873625608937,0.029693710855727737
27.2890263395237,0.027474400067542405,27.282911871138705,0.02811174197772236,27.288653459895173,0.029268963111149484,27.28168171570801,0.02924398548293814,27.28108530017808,0.029715873335327218
27.201267103045865,0.027541086780152862,27.19610422379983,0.02807349881618278,27.200338442588688,0.02933836254183066,27.19443303517845,0.029331974607952113,27.19142520015755,0.02987734230198548
27.113395712790616,0.02760488293238456,27.10888142064173,0.028200988198681477,27.113062661021203,0.029337509817001308,27.106328646845927,0.02944604054384879,27.10348023308196,0.02986244416065364
27.025489395511784,0.02768013773470488,27.02158204318662,0.028276083730432982,27.0260423763052,0.02940534402334261,27.01859668402086,0.029487379724107518,27.0162013059592,0.029909074059357613
26.93824855616793,0.027747254265353457,26.934062280254032,0.028313370344551392,26.93901979569875,0.02948616346148483,26.93075786579729,0.029573110356246327,26.929546366526928,0.029968969411326114
26.85225324460061,0.02774117970478349,26.84760712736051,0.028405703799575684,26.85221665729761,0.02956656991704068,26.842888809985432,0.029619982042904437,26.842705949102697,0.0300398309662892
26.76592425786044,0.027852258108735404,26.76085838848705,0.028453483564997963,26.76607005494889,0.02958572912400536,26.75776110966145,0.02960694248355025,26.75714170440977,0.030094852860792057
26.679812194952103,0.027903789787488763,26.67523741153966,0.028491387691009645,26.67963063835869,0.029668872171637176,26.67382159382909,0.02964484480898864,26.672587363261545,0.03016104122360564
26.59467644470955,0.02794853173519883,26.58957628089008,0.02857260497802663,26.595002026034663,0.02969868787374036,26.588889112567305,0.029748146393305207,26.588057305090626,0.03023398670262326
26.50964321545624,0.02801901406913922,26.505607128092976,0.02862526268957387,26.51021985824824,0.029792439632999903,26.503409205275304,0.029838612058295102,26.50409378125078,0.030304952784051393
26.426077875997176,0.02807670625006016,26.42040537307173,0.028739099564308077,26.42575472035736,0.02988152855309819,26.41918489469449,0.02988483826409103,26.41968743656071,0.03038366672206312
26.34246369831299,0.028191024706167835,26.3364188415282,0.028803341802037977,26.34203442402399,0.029976655107672365,26.33477377761198,0.029963429439756523,26.33634731450331,0.03044974871318355
26.25898146356308,0.02828574703702106,26.252959066536405,0.02891529882917153,26.25898146356308,0.030019794022205275,26.25117760273757,0.030049834156260787,26.25327974504065,0.03053138743687155
26.17548971930965,0.02838550416650084,26.170412730733496,0.028968488184422096,26.175844796664897,0.030131687853301153,26.16796340786548,0.030134140297979707,26.170945227777533,0.030627621479017434
26.092592007849102,0.028455358131658136,26.088135117967752,0.029092201740431103,26.092733511025628,0.030280538585010074,26.08604846827561,0.030227995162111037,26.087816802834944,0.030766970480554635
26.01038950345099,0.02857653173708071,26.00372917441312,0.029259161531403344,26.01024852339404,0.03034501985073546,26.00320066246024,0.030374550618709695,26.005032891033693,0.030874144933691644
25.928420028188167,0.02868778091938679,25.920590759423725,0.029386094681137377,25.92757728328568,0.030509316997421796,25.921292822967903,0.030461009874664144,25.92185448978668,0.031028523660144088
25.846543057899584,0.028843490638335304,25.838847654771364,0.029488023010278336,25.84598330174485,0.030643105083717214,25.84059637439564,0.030618946413009034,25.83898754721901,0.031160671485835054
25.763853337546,0.029086544557486382,25.756953290733207,0.02969238954233852,25.76535211859174,0.030848562243418143,25.758451601811604,0.03085435851553233,25.757127507699902,0.031379223663618276
25.68251490263839,0.029327697947733187,25.67515435052542,0.029971679281568235,25.683383055063526,0.03111312140643915,25.67796634542527,0.03108081471067516,25.676195788116623,0.03163224950457081
25.60158066421897,0.029705498356941088,25.59417807889046,0.030349162642611817,25.603033802147205,0.03144811138188129,25.59829416062744,0.03145585297738196,25.59438559388478,0.03207140558042547
25.52180648928636,0.030433472462649918,25.51412075051517,0.031136243834545017,25.52187543192719,0.0322063703007373,25.517015509080405,0.0323367656295612,25.513224831627,0.03286173628224051
25.4453112580116,0.04116436259753837,25.43881999409872,0.04609070614707519,25.44448686315484,0.04246684552815745,25.438785653933465,0.046331971196961724,25.436931365801552,0.04825873560931367
25.372849708138663,0.1920868855587707,25.3657982265218,0.19661540176629697,25.37175418198081,0.1900801900147489,25.3657982265218,0.19772562080974831,25.364155492050543,0.19844739304697573
25.29680801715538,0.2875189027788022,25.289303774789555,0.30105499812219194,25.29561398628465,0.278160673142394,25.28991766049933,0.29094588919493997,25.288144260463227,0.2948566393958712
25.220012771767124,0.5347902132503973,25.2133507689818,0.5648020196452673,25.218754991264284,0.4379438071902265,25.21260312152645,0.4960604375120891,25.21046227458191,0.48626723555558465
25.14291405346308,0.8558410612236662,25.135361562726217,0.8857185023085817,25.14203335743132,0.718836264830984,25.13532770104086,0.8087723560562943,25.13326223819795,0.768197234782475
25.06470684352875,1.2562400473300843,25.057789102962445,1.420026604011181,25.06501060033971,1.0940027227226266,25.05981357654025,1.234118307901535,25.05664198610409,1.1907342305316395
24.987220910511365,1.8512579239063764,24.9801600615087,2.0268775252803812,24.98779260505363,1.6251858044342316,24.98268152565984,1.8239413594125833,24.98039538558471,1.7538575652451633
24.910249240956645,2.348967232872138,24.90274484591032,2.5958827499864636,24.910584320212465,2.1191281698483024,24.90602769378715,2.345079143878144,24.90418521693302,2.3214084718766625
24.83358777515693,2.900749961891204,24.82567646926721,3.1863394854469127,24.83358777515693,2.6498110058301796,24.82954830182197,2.917499396062898,24.82734527616294,2.958151524776089
24.757933593333654,3.496082408037873,24.7494850773852,3.686301819265797,24.75753437507562,3.2251987081750464,24.753609129088115,3.496773808114015,24.7511479049206,3.5689899896454693
24.68158705929148,3.938701701669056,24.67389794765281,3.989706035060778,24.681885400145408,3.6816899338343236,24.677576440913384,3.9166135700374296,24.67499148689052,3.9087867098187012
24.60581251128085,4.149716806101935,24.59795284206536,4.12682813535072,24.60568039177282,3.9571958307960973,24.601519051399045,4.120738237736872,24.59719344954613,4.034023998038919
24.53040810932666,4.159738679560295,24.522642344089963,4.132017284178598,24.52994734826629,4.0561344375059285,24.52537319708749,4.12278577083836,24.520800041367064,4.02077798449131
24.454879730825056,4.061609522474927,24.448322029590408,4.039345123983144,24.45396152914181,3.9985707335096703,24.44937112391285,4.020680164278196,24.44471616853978,3.901741050028166
24.402998923711053,3.9882384561859037,24.39609773093544,2.709813519482501,24.401461494026325,0.08368239990296183,24.39684988307314,2.692838728286782,24.39253355182601,4.331532144026058
24.31945497196348,1.057752807440275,24.313265339755027,1.2055015238958242,24.31890108788187,0.0437857504470028,24.313460773704644,1.1393810978803236,24.30824982835033,7.374303705589387
24.23981450395074,1.2423788215327132,24.234589516504386,1.4221736967832639,24.238516247761364,0.04122986838111242,24.2327075448054,1.3584611703381695,24.22904143428379,8.309917489784022
24.162385845578523,1.426023270636241,24.15776223821664,1.611396637455402,24.160639746686325,0.040395357721224025,24.155499310121986,1.5503411180672457,24.151685219457647,9.095904898266555
24.08646973338261,1.583926666328212,24.08131548444147,1.784583169347967,24.08405351903681,0.0398815086390629,24.08005933120029,1.7161316719635185,24.07600151216902,9.772376100335805
24.01156993210147,1.7393343090653037,24.005985065533785,1.9585391225317386,24.008905697622083,0.039514913502031145,24.005246949372875,1.867293552101419,24.000722554710347,10.335501759710331
23.93649376548973,1.8887906463060005,23.931312962651585,2.1267456964688396,23.93374329995372,0.03917470360917941,23.930033953352805,2.0107900406525356,23.92549411378309,10.821284774169277
23.860288977210896,2.025016416080024,23.85643359902777,2.2694317970193527,23.859842863252467,0.03887659013705989,23.855637123817576,2.143228346622182,23.8521648540002,11.239034395705687
23.790367989439435,2.150585270004848,23.788208640219576,2.38118827268392,23.791701819261963,0.0384560586294308,23.78624002094241,2.254920250550504,23.78506529018339,11.594139662482444
23.737307910539283,2.2339494737599437,23.73629435868964,2.459128527500094,23.739335165569955,0.03796240246993848,23.735755929757,2.331293716026779,23.73385570623286,11.862685809404173
23.70097826795065,2.2801451387670233,23.70066209245271,2.5024934000882597,23.70376082439056,0.037551164126760246,23.701136357557,2.3767753361305033,23.70047238950892,12.04327536916924
23.676552389619488,2.3044786707798286,23.676331332035247,2.5267812230779754,23.68018439440585,0.037313456119135835,23.678636765174364,2.40112630129356,23.67765771366084,12.163829615419992
23.660957941984883,2.3167551471749146,23.661021053278184,2.5400567753284062,23.66433467101905,0.03716838376199365,23.66364034440712,2.4142050586147774,23.66272513202233,12.246838793108076
23.650610345480047,2.3226180409551094,23.65089420305209,2.547599002477116,23.6541430781289,0.037074591127962034,23.6540799882361,2.4209008466434616,23.65366990867248,12.30747417078684
23.64323144151519,2.3253106817580864,23.643546724430493,2.552482967958909,23.64729896697372,0.03702339485517974,23.64714129575398,2.4241428828013034,23.647929664076173,12.350598046747722
23.63907016631195,2.326199997118036,23.63900712324469,2.5551033861138674,23.64326296957298,0.03697217642226558,23.643420610650736,2.4247724728491566,23.64326296957298,12.385322956569432
23.63623342251803,2.3260038997437564,23.63620190539713,2.5568484800124875,23.64029954515154,0.0369656963973425,23.64080392725099,2.42413253563173,23.64017345159832,12.414413566205113
