,Frequency(GHz),Pressure(mbar),Temp(K),Time(s),Freqshift(%),Thickness(um)
91,2.225797286548461,0.357,29.079012811176685,521.403871,-0.018657046588963014,0.07955390937555172
92,2.225799272131339,0.357,29.07306449585036,527.455001,-0.0186479639261073,0.0795135581970946
93,2.225801042229642,0.356,29.067037271853167,533.015044,-0.018649601607969152,0.07952083374282246
94,2.225802932369185,0.356,29.060891031675208,538.573585,-0.018647426965344337,0.07951117271289272
95,2.225804836744947,0.356,29.054143996077705,544.129584,-0.018652673366348738,0.079534480438636
96,2.2258067310195853,0.357,29.048121428602,549.684113,-0.01864860172511408,0.07951639166915739
97,2.225808616900017,0.357,29.041739125013564,555.236915,-0.018649722562636153,0.07952137109661427
98,2.2258104388597966,0.356,29.03531836155179,560.796106,-0.01865420709876233,0.07954129431707889
99,2.22581243500256,0.357,29.028337693816283,566.633877,-0.018658367032786654,0.07955977578985318
100,2.2258144140569196,0.356,29.021880344669043,572.409015,-0.018656234657018184,0.07955030217385207
101,2.2258163920673604,0.356,29.015344516737706,577.971344,-0.018655178065184637,0.07954560803109935
102,2.2258183400748113,0.356,29.00949182282009,583.527179,-0.0186462710220412,0.07950603737604688
103,2.2258202365233744,0.357,29.0026387367988,589.082686,-0.018653087891646596,0.0795363220363805
104,2.2258221965319627,0.357,28.99594781132616,594.635594,-0.018654845381746443,0.07954413001583541
105,2.2258241787753392,0.356,28.989899509626703,600.195398,-0.01864695625625296,0.07950908156074295
106,2.225826169610382,0.356,28.98293180008385,605.751251,-0.018650989699760475,0.07952700050306616
107,2.22582809711036,0.356,28.9766865776123,611.300431,-0.018648152351258687,0.07951439528978017
108,2.2258300817354972,0.356,28.969722636472973,616.863924,-0.01865235875018158,0.07953308270606557
109,2.2258320613120226,0.356,28.96356080497234,622.416877,-0.018646015112954162,0.07950490049039943
110,2.225834153773773,0.356,28.95616066096794,628.276893,-0.01865116553628897,0.07952778168006618
111,2.225836219930046,0.356,28.949082623112226,634.039025,-0.01865315139110743,0.07953660414361347
112,2.225838376057518,0.355,28.94172683894967,640.097352,-0.01865478369092574,0.07954385594178663
113,2.2258404230783766,0.355,28.93525238639901,645.652054,-0.018649490301287524,0.07952033925146582
114,2.2258423938881267,0.356,28.928100514215625,651.210141,-0.018656657607220538,0.07955218122962136
115,2.2258445580784594,0.355,28.921230299852795,657.264595,-0.01865134094128516,0.079528560940519
116,2.225846602943586,0.356,28.91404261328928,662.826175,-0.018655600233125062,0.07954748360291028
117,2.225848656746751,0.355,28.907216273851517,668.379025,-0.018654597439549326,0.07954302848251689
118,2.2258506981372537,0.356,28.899992815929565,673.947089,-0.018659430106378435,0.07956449879446827
119,2.225852915612068,0.355,28.892332703502955,680.00473,-0.01866215415099464,0.0795766012310047
120,2.2258551957543444,0.356,28.885113656859875,686.057232,-0.018656138909646125,0.0795498767941052
121,2.2258573349543833,0.355,28.877577819567907,691.95841,-0.018660651571008754,0.07956992552281182
122,2.225859545353913,0.355,28.87064212614734,697.677465,-0.018653924125243755,0.07954003715360156
123,2.2258615711879775,0.355,28.863987312734785,703.231903,-0.01865171136011549,0.07953020657828586
124,2.2258636014620614,0.355,28.85641818049229,708.790673,-0.01866146495495249,0.0795735392444201
125,2.2258658411486487,0.355,28.84960797399392,714.849428,-0.018651660924873335,0.07952998251247193
126,2.2258679404598163,0.354,28.84228216118496,720.406293,-0.01865500553876295,0.0795448415463762
127,2.225869921226738,0.355,28.835356519721227,725.958179,-0.018658311591054903,0.07955952947490051
128,2.225872078201227,0.354,28.82823392324332,731.513133,-0.01865629693833615,0.07955057887304241
129,2.2258741153100345,0.354,28.820795226440804,737.068606,-0.01866384423665358,0.07958411004697138
130,2.2258762773520107,0.354,28.81395522581621,742.627275,-0.018657778537732726,0.07955716124374043
131,2.2258782713171197,0.354,28.80636189901238,748.180192,-0.018669257174630485,0.07960815934844304
132,2.2258806030402987,0.354,28.79873120766461,754.082079,-0.0186660267802424,0.07959380686637718
133,2.2258827901911036,0.354,28.79142071041625,759.799938,-0.018664998128615117,0.0795892366603085
134,2.2258848983158943,0.354,28.78399327429508,765.363334,-0.01866904126529014,0.07960720006769693
135,2.225887107573409,0.355,28.777004821120197,771.419293,-0.018662675980726306,0.07957891964220452
136,2.2258892199853277,0.354,28.770097759222523,776.973605,-0.018659550335645224,0.07956503294830258
137,2.2258913286732973,0.354,28.76212135808766,782.533453,-0.018670762198073974,0.0796148461614504
138,2.2258936915138148,0.354,28.754663215927344,788.592696,-0.018663640988414477,0.07958320704035587
139,2.225895775538615,0.354,28.747088408260723,794.147671,-0.018670558064986933,0.07961393919642731
140,2.2258978253869173,0.354,28.74038806357199,799.701859,-0.01866737646128165,0.07959980340790992
141,2.2259000638236466,0.353,28.733491417646672,805.257735,-0.018658300118209407,0.07955947850367544
142,2.2259021190156725,0.354,28.725843983913823,810.810118,-0.018667378705822264,0.07959981338028116
143,2.2259044270386172,0.354,28.718119751880828,816.752151,-0.018666083399612277,0.07959405842170293
144,2.225906583797584,0.353,28.71063553733732,822.430154,-0.018668367163314128,0.07960420505228576
145,2.225908667107335,0.353,28.703311957289102,827.990175,-0.01867178924011367,0.07961940933002386
146,2.225910818789208,0.353,28.696109298059103,833.539766,-0.01867050728827688,0.07961371359520177
147,2.225912899399485,0.354,28.689027452846325,839.105484,-0.018670787699222417,0.07961495946332377
148,2.2259152212591573,0.354,28.68151267605143,845.16155,-0.018665929282343122,0.07959337369116361
149,2.2259173369448613,0.354,28.67483043961345,850.715997,-0.018659287290863722,0.07956386429495395
150,2.2259194023866846,0.353,28.66759672511389,856.269993,-0.018662166486035248,0.07957665603367893
151,2.225921535602055,0.353,28.66028615108589,861.831852,-0.018662985936113565,0.07958029672996025
152,2.2259236789520034,0.353,28.652701296272145,867.382571,-0.01866694193870878,0.07959787284969894
153,2.2259257925945692,0.352,28.645316249523,872.947556,-0.018669558825168436,0.07960949957706195
154,2.2259283288677474,0.353,28.637972931718107,879.399283,-0.018652608878434104,0.07953419394062075
155,2.2259304806434534,0.353,28.630039917703485,885.06584,-0.018660680109699422,0.07957005231497297
156,2.2259327992851667,0.352,28.622937935320945,891.124705,-0.01865025402693786,0.07952373218583723
157,2.2259348068132563,0.352,28.615364787378404,896.683658,-0.018659986414383604,0.07956697035852445
158,2.225937179217559,0.352,28.60692667954715,902.743652,-0.018664699710205547,0.07958791081813249
159,2.2259394935759347,0.352,28.599752663813717,908.799515,-0.018655317071476038,0.07954622559604697
160,2.2259416076615652,0.352,28.592304979491225,914.356488,-0.018658504941277142,0.07956038848603783
161,2.2259436919729754,0.352,28.585332246782336,919.913084,-0.018656741158923695,0.0795525524281241
162,2.2259458350819727,0.352,28.577810257325552,925.471549,-0.01865953942424287,0.079564984471181
163,2.2259479937599354,0.352,28.57056615951275,931.024509,-0.01865794672523937,0.07955790846088188
164,2.225950178583422,0.352,28.56316682715318,936.579796,-0.01865719084862717,0.07955455028491028
165,2.22595245436817,0.352,28.55521900945223,942.590959,-0.018659531091549428,0.07956494745073549
166,2.2259545796479028,0.352,28.547745729140647,948.200985,-0.018662354017561545,0.07957748920755411
167,2.225956714850338,0.352,28.54023544979958,953.759061,-0.018665184135819708,0.07959006307197539
168,2.2259590350796925,0.352,28.53268820728109,959.814423,-0.018660155485712353,0.07956772150945306
169,2.2259611694301378,0.351,28.52510403753616,965.368588,-0.018663926737885975,0.07958447658989945
170,2.225963255515716,0.351,28.51783647780655,970.930427,-0.018665674048131107,0.07959223970724424
171,2.2259654309199677,0.351,28.51037477906918,976.485226,-0.018665926282791054,0.07959336036440133
172,2.2259675866709463,0.352,28.503111661591248,982.038241,-0.018664422141605155,0.07958667761104174
173,2.2259696902344794,0.351,28.49577224983248,987.598487,-0.01866623128684901,0.07959471547314217
174,2.225971879120511,0.351,28.488278154598305,993.152772,-0.018666204273430975,0.07959459545460486
175,2.2259739468868154,0.35,28.48055108657144,998.709828,-0.018674637804803912,0.0796320656666937
176,2.2259763304417155,0.351,28.47306172923234,1004.731519,-0.018665736759637397,0.0795925183290227
177,2.2259784516639263,0.351,28.4654963169573,1010.324396,-0.01866958131816301,0.07960959951315488
178,2.2259805244419204,0.351,28.45801164490677,1015.882353,-0.0186745102412681,0.07963149889123565
179,2.2259826680246593,0.351,28.450294292198297,1021.438405,-0.018679271323389823,0.07965265298926978
180,2.225984795483195,0.35,28.44348001010483,1026.991379,-0.018672903350819156,0.07962435936936478
181,2.225986871573979,0.35,28.4358064652007,1032.543161,-0.01868005571976832,0.07965613820470466
182,2.2259890572380727,0.35,28.428135370042924,1038.103782,-0.018682219299052803,0.0796657514413274
183,2.225991200902419,0.35,28.42109264373176,1043.661209,-0.01867801962735003,0.07964709150114035
184,2.2259933889844166,0.351,28.412761417780654,1049.223193,-0.018688633811351434,0.07969425299381246
185,2.2259957257384544,0.351,28.405175867302685,1055.275159,-0.0186827879528555,0.07966827810439128
186,2.225997830941033,0.35,28.397670877555864,1060.833299,-0.018686255885762722,0.07968368708334658
187,2.226000253467279,0.35,28.389777535278157,1066.880409,-0.018680507151568274,0.0796581440034631
188,2.2260023603992285,0.35,28.38258981918204,1072.447197,-0.018679688008537677,0.07965450439551501
189,2.2260044796826217,0.35,28.374467167247936,1078.011307,-0.018690479727733966,0.07970245508620713
190,2.2260067673698782,0.35,28.367401135689818,1084.069667,-0.01867988934065474,0.07965539895112618
191,2.226008916268375,0.35,28.3595957867226,1089.625612,-0.01868514082478387,0.07967873253576829
192,2.2260109826093353,0.35,28.35233909206986,1095.182684,-0.01868691415784713,0.07968661199322287
193,2.2260131640345926,0.35,28.344733625403546,1100.736268,-0.01868803058724797,0.07969157265917096
194,2.2260152613215767,0.35,28.337013620631268,1106.293762,-0.018694383124454064,0.07971979954391398
195,2.2260174921170957,0.35,28.329374044949525,1111.84698,-0.01869365652481528,0.07971657092940476
196,2.2260196173307722,0.35,28.32197065914171,1117.405101,-0.01869456362428667,0.07972060158879611
197,2.2260217482322946,0.35,28.31480324532298,1122.959182,-0.018692112732459576,0.07970971118758796
198,2.22602406495796,0.35,28.305535533031367,1129.034341,-0.0187085979476556,0.07978296454556119
199,2.226026378243832,0.35,28.29813951424773,1135.084073,-0.018700856727559535,0.0797485651711536
200,2.2260285006202922,0.35,28.29086250610047,1140.639867,-0.018700110981299048,0.0797452513868026
201,2.226030626241133,0.35,28.283509917401904,1146.191668,-0.018700169755731928,0.07974551255540227
202,2.2260327160998132,0.35,28.27615958825476,1151.747566,-0.018701773178473765,0.0797526375101989
203,2.2260347948892973,0.349,28.2689670090506,1157.303544,-0.018701793661614344,0.0797527285292168
204,2.2260369645108966,0.35,28.26158228746328,1162.862046,-0.018700197135030898,0.07974563421739293
205,2.2260390551474285,0.35,28.25408330020268,1168.418222,-0.018703598023866515,0.07976074643680205
206,2.22604111659378,0.35,28.24592645275307,1173.976377,-0.018716807730095313,0.07981944731158395
207,2.2260434414172203,0.35,28.23839355324553,1180.033393,-0.018710059862088072,0.07978946093012752
208,2.2260456012941816,0.35,28.23051373210773,1185.594891,-0.01871518237250851,0.0798122244180078
209,2.2260481441545554,0.349,28.22213214617572,1192.189869,-0.018709566296670005,0.0797872676434293
210,2.2260504158614176,0.349,28.21386985182076,1198.225209,-0.018714542314958966,0.07980938009319381
211,2.226052694174031,0.349,28.206153202503376,1204.276383,-0.018712118051818633,0.07979860708361167
212,2.2260547957733814,0.349,28.19882663429181,1209.835814,-0.018712547662201436,0.07980051619023079
213,2.226056924102165,0.348,28.191541062546243,1215.392542,-0.018711214448499713,0.07979459165434623
214,2.2260590550098214,0.349,28.183831631137718,1220.94826,-0.018715214746145913,0.07981236828206209
215,2.2260611887656343,0.35,28.17643447008935,1226.500526,-0.01871501516500179,0.07981148137084419
216,2.226063301985218,0.349,28.168962182523405,1232.059036,-0.018716676145723803,0.07981886256457849
217,2.2260654483725504,0.348,28.16164703056531,1237.614018,-0.01871478435295569,0.07981045567473798
218,2.2260675386449753,0.349,28.15398594587514,1243.167339,-0.018719848139946895,0.07983295866350495
219,2.2260697068341164,0.349,28.14605660965369,1248.721044,-0.01872484014660849,0.0798551431496839
220,2.226072033682442,0.348,28.1378206312784,1254.856903,-0.018726625501720964,0.07986307738714568
221,2.226074272016988,0.348,28.13028314796623,1260.852004,-0.01872333623464306,0.07984845971191673
222,2.226076403037725,0.348,28.12274805041753,1266.40232,-0.01872480224962197,0.07985497473360657
223,2.2260785286722626,0.348,28.11533120738836,1271.95718,-0.018724952079943437,0.0798556405871066
224,2.2260806551617383,0.349,28.107376122862725,1277.512651,-0.018731966261109928,0.07988681244460145
225,2.226082707728422,0.348,28.100118463711432,1283.070885,-0.018733279538413354,0.07989264891062943
226,2.226084897287966,0.348,28.092438566266168,1288.628161,-0.018733845598213388,0.0798951646034001
227,2.226086966318422,0.348,28.085301187263347,1294.183552,-0.018732806667821,0.0798905473756711
228,2.2260891261144873,0.348,28.077741760573858,1299.73858,-0.01873309164194701,0.07989181385925964
229,2.226091288051579,0.348,28.06964504192647,1305.300456,-0.018740157621892718,0.07992321702559219
230,2.226093545153759,0.348,28.06182083554309,1311.357062,-0.0187394064442767,0.07991987853922593
231,2.226095926552784,0.348,28.052689430249117,1317.508967,-0.01874983779564663,0.07996623994895785
232,2.2260981966799376,0.347,28.04564099964276,1323.478554,-0.01873845537561836,0.07991565168529009
233,2.2261003534478174,0.348,28.03778619817412,1329.038551,-0.018742491817532084,0.07993359104651458
234,2.226102429644293,0.348,28.0299339948621,1334.597159,-0.018750076930434907,0.07996730279127731
235,2.2261047182201184,0.348,28.022238277579163,1340.652785,-0.01874607834900129,0.07994953111091467
236,2.226106802518164,0.347,28.014852736524578,1346.207089,-0.01874723974529538,0.07995469290077485
237,2.226108892582239,0.347,28.00639296335426,1351.771959,-0.018761887208198425,0.08001979532121861
238,2.226111232465345,0.347,27.99920452806955,1357.826527,-0.0187489729223946,0.07996239600092483
239,2.2261133403527418,0.347,27.99136508347397,1363.382371,-0.018754791106768174,0.07998825532522112
240,2.226115484415044,0.347,27.9840659710566,1368.937854,-0.01875202552254109,0.07997596341303408
241,2.2261175993927558,0.347,27.976385122734676,1374.490924,-0.018755423579632887,0.07999106643397526
242,2.2261200330126916,0.346,27.967440073461205,1380.68946,-0.01876066009713138,0.08001434111941064
243,2.2261222779232184,0.346,27.95964949987381,1386.617704,-0.018759550840969953,0.08000941077808886
244,2.226124361560332,0.347,27.95228343320498,1392.173604,-0.01876021817118839,0.08001237687620218
245,2.2261265207533416,0.347,27.945034698952917,1397.730001,-0.01875595936330999,0.07999344780094512
246,2.2261285732884106,0.346,27.93748150206852,1403.284258,-0.018760351944442685,0.0800129714623208
247,2.2261306706245314,0.347,27.930160652751457,1408.840351,-0.018759729209405503,0.0800102035755769
248,2.2261327674450935,0.348,27.922727134539777,1414.392757,-0.01876053719680502,0.0800137948597902
249,2.2261348938299315,0.346,27.91479806925372,1419.950404,-0.018766313057978583,0.08003946735706892
250,2.2261370256331703,0.346,27.907522522492183,1425.508989,-0.018763465419951803,0.08002681012031743
251,2.2261391506448986,0.346,27.900057841370167,1431.06573,-0.018763305100570317,0.08002609753425421
252,2.2261412368412286,0.346,27.892442468135176,1436.621797,-0.018766777434344344,0.08004153144092926
253,2.2261435591506387,0.347,27.883299609149507,1442.832004,-0.018779089855765062,0.08009625983416144
254,2.226145817945197,0.346,27.87595728027857,1448.744102,-0.018771254096442463,0.08006142975052175
255,2.226147905359282,0.346,27.868770127589688,1454.299895,-0.018769106027674246,0.08005188175435364
256,2.226149983856076,0.346,27.86189086037384,1459.853619,-0.018763405679599707,0.08002654458691044
257,2.2261520478219095,0.346,27.8538675813032,1465.408166,-0.018772898469490266,0.08006873891888804
258,2.226154156330202,0.346,27.846648961265785,1470.966979,-0.01877010945943118,0.08005634191829382
259,2.2261562431752964,0.346,27.838516336824654,1476.521113,-0.01877989360898849,0.08009983259765893
260,2.226158361394591,0.346,27.83111159646275,1482.07852,-0.01877897036912648,0.08009572870515783
261,2.226160434575272,0.346,27.82370918005941,1487.630591,-0.018780007852513696,0.08010034042256688
262,2.2261626789497466,0.345,27.815584460136776,1493.187571,-0.018782505963196493,0.08011144485925048
263,2.226164745507214,0.345,27.80906382335233,1498.745367,-0.018772567659199126,0.08006726847701653
264,2.2261671488804375,0.345,27.799190971398627,1505.014913,-0.018790059671930363,0.08014502283628207
265,2.226169290929504,0.345,27.79164617473227,1510.864437,-0.01878967198115226,0.08014329943468292
266,2.2261714618089172,0.345,27.784294228222056,1516.421075,-0.018785507923723126,0.08012478913466349
267,2.2261734904991815,0.345,27.776792275878567,1521.978838,-0.018789601168789093,0.08014298465283654
268,2.2261756033035836,0.345,27.769026274896355,1527.538079,-0.018793232553071006,0.08015912735160757
269,2.226177747955401,0.344,27.760615997396314,1533.096675,-0.018803566729844096,0.08020506755682474
270,2.226180067752827,0.345,27.75300747640321,1539.149755,-0.018795831374286844,0.08017068012317206
271,2.226182221218689,0.345,27.745743634969728,1544.706721,-0.01879116488680199,0.08014993586318901
272,2.2261843127313,0.345,27.737797812300087,1550.262882,-0.018797887249016078,0.08017981937829219
273,2.226186400990904,0.344,27.729702677751675,1555.821175,-0.018806608698920726,0.08021859091022099
274,2.226188524039355,0.344,27.722104148933443,1561.380266,-0.01880744394890217,0.080222304121979
275,2.2261909620603895,0.344,27.713520766426587,1567.677155,-0.018806558799192352,0.08021836907495283
276,2.226193173475889,0.345,27.70558582597491,1573.500307,-0.01880760698147598,0.08022302890592373
277,2.2261952635451463,0.344,27.69822277642981,1579.055674,-0.018806838052597356,0.08021961053030156
278,2.226197337056547,0.344,27.69025506591121,1584.61415,-0.018814421976107016,0.08025332636785257
279,2.226199337684923,0.344,27.68274512854044,1590.167063,-0.018819458754615874,0.08027571897751566
280,2.226201380676566,0.343,27.675540881083784,1595.723735,-0.01881869923653733,0.08027234226577809
281,2.2262035515966763,0.344,27.667770356436517,1601.276986,-0.018819312286227047,0.080275067798568
282,2.2262055636609794,0.344,27.65969931676095,1606.837993,-0.018830816237006855,0.08032621408705308
283,2.226207962865717,0.344,27.65197190935069,1612.895033,-0.01882056010326142,0.080280615440105
284,2.2262099944303766,0.343,27.64458779622339,1618.449704,-0.018822450823145192,0.08028902140590909
285,2.226212080900246,0.344,27.63682751719019,1624.005569,-0.018826585251148806,0.0803074029299707
286,2.226214451656415,0.344,27.628048250237185,1630.311655,-0.018830756350725137,0.08032594782749874
287,2.226216633785858,0.344,27.620671668090218,1636.127345,-0.018825685799157617,0.0803034039695312
288,2.226218709141536,0.343,27.61299492335389,1641.684913,-0.018829157867835268,0.08031884086069331
289,2.2262206927467214,0.343,27.604715935182902,1647.251756,-0.01884429589049795,0.08038614753864701
290,2.2262230021268965,0.343,27.59696884866032,1653.303426,-0.01883807040025917,0.0803584672300804
291,2.2262251362559913,0.343,27.589866456255027,1658.857758,-0.018831571501724317,0.08032957206480064
292,2.2262271454003217,0.343,27.58231308463237,1664.415876,-0.018836326253056833,0.08035071238680203
293,2.226229239012723,0.343,27.574837647579823,1669.971381,-0.01883627425630205,0.08035048119925178
294,2.2262313736871495,0.343,27.56694949889804,1675.524345,-0.018839530528826677,0.08036495931206329
295,2.2262334011076352,0.343,27.55993166051857,1681.083011,-0.018836636085473146,0.08035208996226076
